"Time";"JN02LM01_FE";"JN02_TE02";"JN02_TE11";"JN02LM01_T1";"JN02LM01_T2";"JN01_TE12";"JN01_TE13";"JN01LM01_FE";"JN01LM01_T1";"JN01LM01_T2";"JN01_TE01";"JN01_TE02";"JN01_TE03";"KS01_TE22";"KS01_TE21";"JN01LM02_FE";"JN01LM02_T1";"JN01LM02_T2";"JN01_TE11";"JN01_TV01"
"2017-12-02T12:30:00+02:00";0;6.028;5.978;9.687;7.843;1.549;2.786;0.24;4.864;1.349;1.097;4.308;4.464;24.382;20.6;0.403;3.423;1.294;1.142;100
"2017-12-02T12:45:00+02:00";0;6.237;6.066;10.675;8.256;2.223;2.533;0.205;4.568;1.974;2.018;4.049;4.168;24.3;20.578;0.339;3.134;1.872;1.844;100
"2017-12-02T13:00:00+02:00";0;6.13;6.118;11.882;8.448;4.31;3.161;0.116;4.543;4.07;3.954;4.106;4.238;24.3;20.515;0.198;3.568;3.963;3.872;100
"2017-12-02T13:15:00+02:00";0;5.987;6.193;12.713;8.487;3.192;4.062;0.188;4.907;3.013;2.634;4.505;4.659;24.273;20.5;0.313;4.561;3.196;2.79;100
"2017-12-02T13:30:00+02:00";0;6.208;6.224;12.946;8.354;1.818;3.088;0.255;5.245;1.641;1.338;4.754;4.896;24.2;20.5;0.434;3.851;1.625;1.411;100
"2017-12-02T13:45:00+02:00";0;6.441;6.304;13.196;8.471;2.967;2.68;0.193;4.699;2.664;2.872;4.172;4.334;24.2;20.477;0.321;3.231;2.543;2.563;100
"2017-12-02T14:00:00+02:00";0;6.242;6.392;13.633;8.644;4.544;3.486;0.119;4.681;4.31;4.186;4.202;4.381;24.192;20.418;0.217;3.879;4.203;4.115;100
"2017-12-02T14:15:00+02:00";0;6.037;6.403;13.964;8.602;3.401;4.27;0.185;5.026;3.321;2.793;4.64;4.785;24.131;20.407;0.325;4.788;3.227;3.007;100
"2017-12-02T14:30:00+02:00";0;6.251;6.485;14.1;8.4;1.842;3.214;0.255;5.341;1.702;1.35;4.861;4.983;24.1;20.4;0.435;3.974;1.662;1.45;100
"2017-12-02T14:45:00+02:00";0;6.598;6.533;14.1;8.596;1.527;2.601;0.246;4.779;1.389;1.084;4.201;4.346;24.1;20.341;0.414;3.234;1.319;1.127;100
"2017-12-02T15:00:00+02:00";0;6.924;6.585;14.18;8.86;1.037;2.396;0.24;4.43;0.806;0.594;3.897;4.048;24.064;20.304;0.4;3.059;0.734;0.63;100
"2017-12-02T15:15:00+02:00";0;7.069;6.6;14.377;9.177;0.931;2.078;0.242;4.232;0.707;0.507;3.692;3.809;24;20.3;0.401;2.708;0.647;0.524;100
"2017-12-02T15:30:00+02:00";0;7.208;6.648;14.718;9.444;1.378;2.003;0.236;4.044;0.748;1.154;3.514;3.659;24;20.3;0.389;2.57;0.667;1.029;100
"2017-12-02T15:45:00+02:00";0;6.906;6.7;15.037;9.6;3.412;2.547;0.126;4.066;3.53;2.94;3.603;3.753;24;20.3;0.219;2.988;3.426;2.99;100
"2017-12-02T16:00:00+02:00";0;6.97;6.7;15.026;9.526;1.551;3.103;0.229;4.454;1.339;1.086;4.033;4.173;23.992;20.3;0.383;3.736;1.283;1.142;100
"2017-12-02T16:15:00+02:00";0;6.793;6.744;14.863;9.4;2.771;2.562;0.183;4.611;2.416;2.673;4.063;4.219;23.956;20.3;0.3;3.138;2.316;2.38;100
"2017-12-02T16:30:00+02:00";0;6.655;6.793;14.807;9.257;2.953;3.262;0.166;4.503;2.792;2.4;4.041;4.174;23.993;20.3;0.288;3.705;2.838;2.5;100
"2017-12-02T16:45:00+02:00";0;6.873;6.858;15.073;9.1;1.756;2.962;0.232;4.814;1.443;1.629;4.353;4.472;23.919;20.294;0.386;3.673;1.402;1.381;100
"2017-12-02T17:00:00+02:00";0;6.586;6.9;15.337;9.168;4.237;2.968;0.12;4.642;3.941;3.884;4.126;4.272;23.9;20.247;0.198;3.446;3.904;3.789;100
"2017-12-02T17:15:00+02:00";0;6.502;6.9;15.541;9.059;4.243;3.885;0.129;4.765;4.216;3.681;4.335;4.479;23.9;20.2;0.229;4.319;4.12;3.802;100
"2017-12-02T17:30:00+02:00";0;6.497;6.916;15.6;8.918;2.142;3.629;0.251;5.194;1.947;1.69;4.794;4.946;23.9;20.2;0.429;4.367;1.894;1.767;100
"2017-12-02T17:45:00+02:00";0;6.741;7;15.559;8.841;2.083;2.758;0.247;4.919;1.662;1.964;4.322;4.488;23.877;20.197;0.417;3.422;1.522;1.702;100
"2017-12-02T18:00:00+02:00";0;6.646;7;15.42;8.98;4.289;3.094;0.119;4.622;4.107;3.918;4.129;4.294;23.9;20.151;0.207;3.535;4.058;3.848;100
"2017-12-02T18:15:00+02:00";0;6.352;7;15.3;9.02;4.326;4.036;0.135;4.832;4.343;3.822;4.409;4.561;23.9;20.193;0.257;4.451;4.295;3.881;100
"2017-12-02T18:30:00+02:00";0.053;3.016;6.858;8.809;5.409;2.751;3.826;0.251;5.29;1.997;1.721;4.898;5.021;23.886;20.177;0.432;4.532;1.927;1.836;100
"2017-12-02T18:45:00+02:00";0.058;2.385;6.103;5.674;3.203;2.177;3.149;0.252;4.974;1.697;1.447;4.391;4.537;23.807;20.109;0.432;3.793;1.664;1.509;100
"2017-12-02T19:00:00+02:00";0.005;4.646;5.8;6.608;4.42;1.362;2.812;0.234;4.544;1.218;0.911;4.001;4.149;23.821;20.107;0.389;3.446;1.186;0.962;100
"2017-12-02T19:15:00+02:00";0.002;5.518;5.8;7.607;6.249;1.102;2.327;0.237;4.407;0.902;0.665;3.847;3.995;23.809;20.1;0.392;2.959;0.832;0.702;100
"2017-12-02T19:30:00+02:00";0.001;5.604;5.885;8.464;7.598;2.574;2.279;0.178;4.2;2.334;2.508;3.67;3.793;23.878;20.1;0.292;2.807;2.053;2.173;100
"2017-12-02T19:45:00+02:00";0.001;5.499;5.929;9.064;7.866;2.619;3.099;0.171;4.339;2.671;2.126;3.869;3.998;23.864;20.1;0.291;3.572;2.811;2.195;100
"2017-12-02T20:00:00+02:00";0;5.649;6.047;9.892;7.801;1.5;2.768;0.232;4.718;1.291;1.051;4.202;4.372;23.8;20.1;0.385;3.501;1.271;1.1;100
"2017-12-02T20:15:00+02:00";0;6.024;6.1;10.755;7.93;1.401;2.371;0.232;4.397;0.873;1.247;3.825;3.96;23.805;20.1;0.38;3.008;0.813;1.04;100
"2017-12-02T20:30:00+02:00";0;5.928;6.167;12.013;8.253;3.723;2.693;0.122;4.322;3.683;3.164;3.836;3.959;23.9;20.1;0.211;3.136;3.607;3.253;100
"2017-12-02T20:45:00+02:00";0;6.061;6.207;12.849;8.338;1.566;3.184;0.231;4.568;1.558;1.114;4.131;4.246;23.885;20.1;0.387;3.823;1.488;1.165;100
"2017-12-02T21:00:00+02:00";0;6.203;6.281;13.162;8.425;1.782;2.48;0.225;4.661;1.344;1.676;4.091;4.205;23.849;20.1;0.371;3.128;1.288;1.413;100
"2017-12-02T21:15:00+02:00";0;6.189;6.356;13.037;8.563;4.058;2.877;0.124;4.411;3.883;3.681;3.93;4.041;23.855;20.1;0.214;3.291;3.801;3.607;100
"2017-12-02T21:30:00+02:00";0;5.901;6.4;13.028;8.572;3.981;3.82;0.142;4.644;3.858;3.391;4.214;4.355;23.9;20.122;0.251;4.241;3.762;3.551;100
"2017-12-02T21:45:00+02:00";0;6.082;6.461;13.344;8.379;2.008;3.439;0.25;5.112;1.819;1.531;4.703;4.857;23.885;20.122;0.428;4.178;1.741;1.63;100
"2017-12-02T22:00:00+02:00";0;6.386;6.5;13.867;8.4;1.595;2.632;0.249;4.788;1.411;1.144;4.183;4.334;23.881;20.1;0.417;3.278;1.348;1.169;100
"2017-12-02T22:15:00+02:00";0;6.747;6.567;14.067;8.733;1.071;2.389;0.231;4.382;0.88;0.611;3.816;3.967;23.873;20.1;0.38;3.049;0.802;0.667;100
"2017-12-02T22:30:00+02:00";0;6.89;6.6;14.199;9.062;1.633;2.166;0.212;4.206;1.217;1.444;3.631;3.776;23.9;20.1;0.349;2.742;1.11;1.282;100
"2017-12-02T22:45:00+02:00";0;6.609;6.615;14.331;9.266;3.291;2.689;0.135;4.179;3.281;2.748;3.737;3.859;23.9;20.1;0.246;3.14;3.178;2.819;100
"2017-12-02T23:00:00+02:00";0;6.752;6.699;14.66;9.201;1.553;3.029;0.231;4.569;1.271;1.131;4.077;4.246;23.899;20.123;0.385;3.679;1.203;1.132;100
"2017-12-02T23:15:00+02:00";0;6.641;6.7;14.838;9.2;2.227;2.481;0.198;4.534;1.782;2.124;3.944;4.092;23.857;20.141;0.327;3.069;1.741;1.818;100
"2017-12-02T23:30:00+02:00";0;6.463;6.729;14.741;9.141;3.233;3.029;0.145;4.397;3.308;2.732;3.97;4.089;23.871;20.178;0.251;3.463;3.215;2.791;100
"2017-12-02T23:45:00+02:00";0;6.648;6.785;14.75;9.007;1.978;3.066;0.23;4.72;1.457;1.759;4.298;4.398;23.9;20.2;0.388;3.78;1.343;1.594;100
"2017-12-03T00:00:00+02:00";0;6.261;6.836;15.073;9;4.334;3.03;0.118;4.777;4.205;3.972;4.252;4.382;23.9;20.2;0.215;3.505;3.94;3.857;100
"2017-12-03T00:15:00+02:00";0;6.117;6.893;15.431;8.769;4.283;3.952;0.141;4.796;4.144;3.759;4.357;4.496;23.9;20.215;0.251;4.377;4.277;3.832;100
"2017-12-03T00:30:00+02:00";0;6.137;6.9;15.6;8.543;2.132;3.636;0.25;5.209;1.912;1.669;4.824;4.959;23.9;20.258;0.427;4.387;1.879;1.741;100
"2017-12-03T00:45:00+02:00";0;6.441;6.908;15.398;8.522;1.821;2.729;0.25;4.902;1.519;1.692;4.322;4.489;23.9;20.277;0.424;3.4;1.419;1.434;100
"2017-12-03T01:00:00+02:00";0;6.336;6.993;15.3;8.71;4.232;2.988;0.114;4.6;4.063;3.849;4.103;4.213;23.9;20.3;0.199;3.418;3.978;3.779;100
"2017-12-03T01:15:00+02:00";0;6.001;7;15.189;8.733;4.261;3.924;0.136;4.777;4.131;3.647;4.348;4.511;23.9;20.3;0.241;4.34;4.069;3.824;100
"2017-12-03T01:30:00+02:00";0;5.544;7;14.748;8.315;2.279;3.629;0.251;5.204;1.907;1.652;4.819;4.948;23.9;20.315;0.429;4.359;1.866;1.73;100
"2017-12-03T01:45:00+02:00";0.067;2.29;6.693;6.648;3.744;2.386;2.941;0.251;4.911;1.611;1.321;4.332;4.484;23.9;20.3;0.428;3.574;1.525;1.404;100
"2017-12-03T02:00:00+02:00";0.046;2.301;5.985;5.563;2.864;1.712;2.932;0.235;4.477;1.23;0.978;3.955;4.07;23.9;20.315;0.391;3.528;1.232;1.032;100
"2017-12-03T02:15:00+02:00";0.004;4.613;5.8;6.905;4.588;2.683;2.566;0.183;4.349;2.347;2.569;3.841;3.963;23.9;20.343;0.321;3.173;1.979;2.278;100
"2017-12-03T02:30:00+02:00";0.002;4.978;5.809;7.767;6.333;2.991;3.286;0.164;4.447;3.155;2.437;3.993;4.131;23.9;20.392;0.282;3.689;3.092;2.538;100
"2017-12-03T02:45:00+02:00";0.001;5.146;5.893;8.574;7.108;1.665;3.026;0.231;4.811;1.458;1.204;4.319;4.467;23.9;20.4;0.383;3.744;1.394;1.235;100
"2017-12-03T03:00:00+02:00";0.001;5.299;5.952;9.197;7.319;2.924;2.693;0.177;4.548;2.415;2.799;3.996;4.13;23.9;20.401;0.297;3.242;2.374;2.559;100
"2017-12-03T03:15:00+02:00";0;5.248;6.041;10.373;7.56;2.935;3.382;0.174;4.581;3.017;2.36;4.104;4.244;23.955;20.485;0.298;3.833;2.928;2.513;100
"2017-12-03T03:30:00+02:00";0;5.44;6.1;11.54;7.573;2.372;3.027;0.208;4.877;2.115;2.267;4.423;4.572;24;20.5;0.345;3.71;2.026;1.972;100
"2017-12-03T03:45:00+02:00";0;5.424;6.169;11.947;7.753;3.917;3.237;0.13;4.765;3.82;3.408;4.241;4.432;24;20.5;0.214;3.692;3.922;3.455;100
"2017-12-03T04:00:00+02:00";0;5.329;6.2;12.108;7.782;4.737;4.039;0.138;4.837;4.384;4.552;4.393;4.555;24;20.511;0.23;4.494;4.136;4.353;100
"2017-12-03T04:15:00+02:00";0;5.183;6.288;12.351;7.598;5.29;4.329;0.122;5.183;5.046;4.957;4.827;4.953;24;20.585;0.209;4.771;4.953;4.927;100
"2017-12-03T04:30:00+02:00";0;5.266;6.378;12.182;7.415;2.735;4.383;0.228;5.466;2.817;2.091;5.062;5.182;24;20.593;0.416;5.072;2.743;2.307;100
"2017-12-03T04:45:00+02:00";0;5.637;6.407;12.455;7.503;2.056;3.168;0.255;5.364;1.849;1.563;4.805;4.968;24;20.6;0.435;3.864;1.805;1.626;100
"2017-12-03T05:00:00+02:00";0;5.963;6.478;12.855;7.91;1.561;2.793;0.238;4.793;1.377;1.081;4.216;4.379;24;20.6;0.397;3.412;1.366;1.146;100
"2017-12-03T05:15:00+02:00";0;5.989;6.523;12.951;8.301;2.974;2.623;0.173;4.504;2.544;2.912;4.022;4.154;24.058;20.6;0.29;3.172;2.479;2.572;100
"2017-12-03T05:30:00+02:00";0;5.83;6.598;13.03;8.385;2.906;3.411;0.18;4.605;2.933;2.368;4.144;4.305;24.047;20.608;0.307;3.833;2.841;2.454;100
"2017-12-03T05:45:00+02:00";0;5.814;6.6;13.248;8.252;2.052;3.034;0.217;4.942;2.047;1.744;4.444;4.601;24.014;20.608;0.38;3.752;1.941;1.638;100
"2017-12-03T06:00:00+02:00";0;6.044;6.667;13.421;8.213;1.926;2.839;0.219;4.608;1.392;1.817;4.083;4.186;24.029;20.667;0.361;3.44;1.364;1.564;100
"2017-12-03T06:15:00+02:00";0;5.818;6.7;13.807;8.353;4.307;3.071;0.112;4.622;4.13;3.917;4.162;4.328;24.093;20.7;0.197;3.521;4.001;3.853;100
"2017-12-03T06:30:00+02:00";0;5.626;6.706;14.175;8.199;3.229;3.951;0.177;4.851;3.41;2.677;4.443;4.564;24.085;20.7;0.305;4.412;3.331;2.802;100
"2017-12-03T06:45:00+02:00";0;5.732;6.786;14.247;8;2.379;3.317;0.214;5.196;2.363;2.004;4.727;4.91;24.092;20.715;0.356;4.03;2.287;1.999;100
"2017-12-03T07:00:00+02:00";0;6.004;6.803;14.078;8.104;2.526;3.059;0.209;4.811;2.052;2.386;4.277;4.444;24.093;20.726;0.349;3.657;1.974;2.14;100
"2017-12-03T07:15:00+02:00";0;5.716;6.892;13.9;8.252;4.559;3.362;0.112;4.826;4.329;4.181;4.396;4.503;24.1;20.8;0.198;3.811;4.229;4.11;100
"2017-12-03T07:30:00+02:00";0;5.457;6.9;13.986;8.092;4.848;4.242;0.136;4.989;4.551;4.662;4.582;4.73;24.1;20.8;0.24;4.682;4.464;4.472;100
"2017-12-03T07:45:00+02:00";0;5.272;6.9;13.769;7.733;5.576;4.659;0.119;5.327;5.376;5.233;4.957;5.077;24.1;20.813;0.228;5.169;5.269;5.212;100
"2017-12-03T08:00:00+02:00";0;5.186;6.999;13.446;7.454;4.264;5.049;0.181;5.631;4.262;3.658;5.207;5.337;24.1;20.884;0.332;5.506;4.202;3.851;100
"2017-12-03T08:15:00+02:00";0;5.444;7;13.478;7.422;2.613;3.855;0.253;5.778;2.502;2.089;5.282;5.407;24.1;20.892;0.439;4.605;2.414;2.216;100
"2017-12-03T08:30:00+02:00";0.044;3.381;6.924;9.491;5.528;2.622;3.229;0.244;5.175;1.938;1.78;4.657;4.799;24.115;20.9;0.415;3.817;1.864;1.663;100
"2017-12-03T08:45:00+02:00";0.054;4.641;6.202;5.919;4.838;4.861;3.624;0.13;4.893;4.286;4.419;4.434;4.541;24.193;20.9;0.213;4.08;4.244;4.236;100
"2017-12-03T09:00:00+02:00";0.009;5.811;5.84;6.495;6.24;2.713;4.169;0.214;5.042;2.779;2.129;4.62;4.78;24.156;20.9;0.365;4.731;2.717;2.294;100
"2017-12-03T09:15:00+02:00";0.002;5.837;5.841;7.531;7.497;4.215;3.546;0.159;5.342;3.678;3.939;4.932;5.042;24.114;20.9;0.267;4.11;3.634;3.814;100
"2017-12-03T09:30:00+02:00";0.001;5.94;5.892;8.257;8.143;2.346;3.893;0.224;5.132;2.326;1.969;4.668;4.817;24.12;20.9;0.371;4.459;2.29;1.977;100
"2017-12-03T09:45:00+02:00";0.001;5.69;5.937;9.033;8.186;4.88;3.593;0.125;5.282;4.466;4.558;4.882;5.004;24.177;20.9;0.216;4.099;4.358;4.442;100
"2017-12-03T10:00:00+02:00";0;5.648;6.026;9.691;8.052;4.306;4.357;0.149;5.233;4.336;3.767;4.844;4.996;24.2;20.9;0.265;4.768;4.101;3.91;100
"2017-12-03T10:15:00+02:00";0;5.841;6.1;10.279;7.94;3.256;4.051;0.216;5.514;2.993;3.066;5.095;5.226;24.2;20.9;0.338;4.714;2.811;2.877;100
"2017-12-03T10:30:00+02:00";0;5.861;6.123;11.271;8.046;5.172;3.973;0.113;5.454;4.94;4.825;5.008;5.123;24.2;20.9;0.2;4.396;4.863;4.777;100
"2017-12-03T10:45:00+02:00";0;5.824;6.2;12.583;8.178;4.478;4.787;0.156;5.389;4.614;3.899;5.014;5.129;24.2;20.938;0.276;5.202;4.556;4.084;100
"2017-12-03T11:00:00+02:00";0;5.931;6.243;13.863;8.156;3.844;4.196;0.204;5.737;3.377;3.614;5.289;5.396;24.2;20.908;0.351;4.855;3.319;3.452;100
"2017-12-03T11:15:00+02:00";0;5.777;6.3;14.344;8.168;4.926;4.286;0.13;5.608;4.796;4.446;5.148;5.263;24.2;20.929;0.216;4.709;4.898;4.512;100
"2017-12-03T11:30:00+02:00";0;5.722;6.386;14.3;8.059;2.711;4.396;0.229;5.582;2.57;2.209;5.174;5.282;24.2;20.923;0.389;5.015;2.504;2.318;100
"2017-12-03T11:45:00+02:00";0;5.729;6.401;14.233;8;4.401;3.709;0.153;5.543;4.038;4.193;5.084;5.184;24.2;20.931;0.262;4.223;3.987;4.023;100
"2017-12-03T12:00:00+02:00";0;5.57;6.471;14.381;7.956;3.703;4.335;0.185;5.333;3.688;3.105;4.934;5.041;24.219;21;0.308;4.775;3.625;3.277;100
"2017-12-03T12:15:00+02:00";0;5.688;6.514;14.463;7.8;2.653;3.682;0.233;5.534;2.262;2.477;5.083;5.212;24.256;21;0.38;4.389;2.241;2.318;100
"2017-12-03T12:30:00+02:00";0;5.647;6.571;14.469;7.869;4.474;3.733;0.131;5.248;4.539;3.941;4.817;4.947;24.2;21;0.227;4.164;4.662;4.014;100
"2017-12-03T12:45:00+02:00";0;5.663;6.6;14.467;7.9;2.323;3.932;0.232;5.269;2.161;1.828;4.891;5.014;24.207;21;0.392;4.578;2.101;1.929;100
"2017-12-03T13:00:00+02:00";0;5.841;6.613;14.253;7.906;2.853;3.188;0.206;5.231;2.52;2.668;4.691;4.85;24.2;21;0.34;3.778;2.41;2.482;100
"2017-12-03T13:15:00+02:00";0;5.68;6.686;14.162;8;3.949;3.646;0.139;5.001;3.889;3.361;4.531;4.669;24.207;21;0.243;4.069;3.867;3.498;100
"2017-12-03T13:30:00+02:00";0;5.579;6.7;13.953;7.924;4.446;4.066;0.164;5.153;3.823;4.255;4.747;4.902;24.234;21;0.275;4.598;3.793;4.086;100
"2017-12-03T13:45:00+02:00";0;5.396;6.736;13.837;7.726;5.376;4.357;0.127;5.434;5.131;5.059;5.026;5.152;24.292;21;0.226;4.764;5.056;5.008;100
"2017-12-03T14:00:00+02:00";0;5.387;6.8;13.692;7.528;3.158;4.62;0.224;5.565;3.491;2.527;5.164;5.272;24.3;21;0.391;5.283;3.428;2.734;100
"2017-12-03T14:15:00+02:00";0;5.719;6.821;13.636;7.472;2.3;3.444;0.253;5.594;2.165;1.85;5.054;5.175;24.3;21;0.435;4.121;2.102;1.923;100
"2017-12-03T14:30:00+02:00";0;5.793;6.9;13.697;7.806;4.226;3.324;0.144;5.071;3.954;4.117;4.616;4.757;24.3;21;0.266;3.818;3.602;3.803;100
"2017-12-03T14:45:00+02:00";0;5.524;6.9;13.359;7.959;5.165;4.174;0.126;5.104;4.898;4.844;4.719;4.859;24.3;21;0.226;4.565;4.783;4.768;100
"2017-12-03T15:00:00+02:00";0;5.497;6.915;13.143;7.677;3.117;4.53;0.221;5.431;3.234;2.465;5.075;5.179;24.307;21;0.371;5.154;3.193;2.728;100
"2017-12-03T15:15:00+02:00";0;5.607;6.993;13.041;7.641;4.698;3.864;0.156;5.663;4.306;4.613;5.214;5.329;24.314;21;0.25;4.388;4.236;4.342;100
"2017-12-03T15:30:00+02:00";0;5.674;7;13.335;7.774;2.838;4.268;0.213;5.411;2.746;2.253;4.977;5.099;24.3;21.007;0.355;4.829;2.872;2.414;100
"2017-12-03T15:45:00+02:00";0.027;5.753;6.937;9.937;7.019;5.235;3.931;0.141;5.537;4.333;4.836;5.105;5.252;24.376;21.047;0.243;4.411;4.263;4.57;100
"2017-12-03T16:00:00+02:00";0.053;3.592;6.329;6.146;5.127;3.723;4.572;0.192;5.418;3.663;2.852;5.012;5.119;24.4;21.1;0.332;5.048;3.575;3.061;100
"2017-12-03T16:15:00+02:00";0.017;4.242;5.821;5.993;4.305;4.516;4.117;0.153;5.634;4.263;4.454;5.203;5.311;24.4;21.1;0.26;4.679;4.166;4.156;100
"2017-12-03T16:30:00+02:00";0.002;5.293;5.8;7.303;6.107;5.482;4.502;0.111;5.514;5.287;5.073;5.07;5.199;24.4;21.186;0.202;4.949;5.202;5.109;100
"2017-12-03T16:45:00+02:00";0.001;5.427;5.8;8.036;7.169;3.128;4.792;0.215;5.657;3.129;2.646;5.234;5.379;24.408;21.2;0.37;5.419;3.043;2.715;100
"2017-12-03T17:00:00+02:00";0.001;5.598;5.892;8.759;7.464;5.331;4.181;0.132;5.806;4.94;5.146;5.358;5.473;24.4;21.2;0.229;4.691;4.84;4.984;100
"2017-12-03T17:15:00+02:00";0;5.516;5.949;9.551;7.6;4.281;4.831;0.168;5.621;4.289;3.707;5.192;5.304;24.442;21.2;0.295;5.261;4.227;3.881;100
"2017-12-03T17:30:00+02:00";0;5.775;6.031;11.021;7.631;4.083;4.273;0.194;5.833;3.757;4.013;5.372;5.512;24.478;21.208;0.319;4.953;3.782;3.736;100
"2017-12-03T17:45:00+02:00";0;5.746;6.1;11.985;7.828;5.514;4.445;0.115;5.708;5.339;5.18;5.242;5.349;24.5;21.24;0.205;4.888;5.239;5.165;100
"2017-12-03T18:00:00+02:00";0;5.511;6.168;12.677;7.773;5.812;5.202;0.12;5.667;5.776;5.202;5.282;5.383;24.5;21.3;0.217;5.647;5.698;5.391;100
"2017-12-03T18:15:00+02:00";0;5.593;6.207;12.9;7.637;3.422;4.945;0.237;6.011;3.278;3.118;5.571;5.718;24.5;21.3;0.41;5.622;3.223;3.088;100
"2017-12-03T18:30:00+02:00";0;5.628;6.266;12.737;7.628;5.355;4.457;0.125;6.016;5.27;4.804;5.508;5.673;24.515;21.3;0.221;4.947;5.163;4.957;100
"2017-12-03T18:45:00+02:00";0;5.745;6.338;13.041;7.701;3.271;4.647;0.226;5.733;2.852;3.105;5.307;5.43;24.568;21.3;0.384;5.258;2.759;2.951;100
"2017-12-03T19:00:00+02:00";0;5.739;6.4;13.247;7.8;5.548;4.336;0.113;5.862;5.428;5.158;5.373;5.526;24.6;21.312;0.2;4.809;5.328;5.139;100
"2017-12-03T19:15:00+02:00";0;5.718;6.436;13.1;7.8;3.041;4.727;0.216;5.714;3.15;2.463;5.284;5.376;24.6;21.311;0.367;5.323;3.118;2.658;100
"2017-12-03T19:30:00+02:00";0;5.791;6.5;13.231;7.8;5.225;4.166;0.132;5.864;4.881;5.129;5.376;5.543;24.6;21.354;0.229;4.683;4.752;4.893;100
"2017-12-03T19:45:00+02:00";0;5.569;6.572;13.365;7.8;5.62;4.847;0.112;5.663;5.536;5.092;5.271;5.356;24.606;21.4;0.203;5.217;5.434;5.246;100
"2017-12-03T20:00:00+02:00";0;5.638;6.6;13.103;7.602;3.117;4.912;0.228;5.876;2.983;2.648;5.446;5.598;24.616;21.4;0.39;5.578;2.944;2.761;100
"2017-12-03T20:15:00+02:00";0;5.729;6.633;13.163;7.663;5.382;4.269;0.138;5.964;5.017;5.242;5.501;5.616;24.615;21.4;0.237;4.781;4.992;5.026;100
"2017-12-03T20:30:00+02:00";0;5.568;6.7;13.038;7.767;5.452;4.995;0.135;5.711;5.418;4.903;5.3;5.4;24.688;21.488;0.26;5.373;5.339;5.049;100
"2017-12-03T20:45:00+02:00";0;5.699;6.7;13.025;7.608;3.466;4.778;0.24;5.932;2.968;3.226;5.539;5.654;24.7;21.5;0.415;5.459;2.921;3.159;100
"2017-12-03T21:00:00+02:00";0;5.701;6.751;12.8;7.658;5.651;4.448;0.134;5.949;5.374;5.294;5.484;5.606;24.7;21.5;0.235;4.908;5.274;5.261;100
"2017-12-03T21:15:00+02:00";0;5.531;6.8;12.939;7.744;5.977;5.183;0.111;5.762;5.784;5.63;5.346;5.463;24.707;21.5;0.204;5.585;5.671;5.623;100
"2017-12-03T21:30:00+02:00";0;5.503;6.871;12.932;7.544;4.545;5.514;0.175;6.009;4.627;3.957;5.586;5.73;24.741;21.5;0.309;6.057;4.588;4.147;100
"2017-12-03T21:45:00+02:00";0;5.747;6.9;12.717;7.503;4.357;4.478;0.233;6.2;3.238;4.218;5.758;5.89;24.722;21.5;0.402;5.198;3.178;4.041;100
"2017-12-03T22:00:00+02:00";0;5.741;6.913;12.958;7.716;4.682;4.793;0.161;5.902;4.608;4.069;5.419;5.56;24.785;21.5;0.28;5.175;4.746;4.28;100
"2017-12-03T22:15:00+02:00";0;5.863;6.963;12.795;7.8;2.96;4.415;0.229;5.907;2.766;2.644;5.428;5.577;24.8;21.514;0.391;5.146;2.663;2.629;100
"2017-12-03T22:30:00+02:00";0;5.917;7;12.7;7.913;5.369;4.152;0.114;5.736;5.231;5.049;5.249;5.362;24.8;21.542;0.21;4.619;4.956;5.018;100
"2017-12-03T22:45:00+02:00";0;5.756;7;12.922;7.978;4.622;4.926;0.153;5.637;4.683;4.097;5.237;5.352;24.8;21.592;0.268;5.329;4.792;4.214;100
"2017-12-03T23:00:00+02:00";0.024;5.223;6.961;10.149;6.627;4.212;4.487;0.192;5.933;3.659;3.716;5.492;5.614;24.8;21.593;0.329;5.15;3.574;3.543;100
"2017-12-03T23:15:00+02:00";0.044;5.137;6.325;6.179;5.626;5.289;4.653;0.146;5.768;4.743;5.033;5.317;5.432;24.821;21.6;0.254;5.05;4.853;4.838;100
"2017-12-03T23:30:00+02:00";0.006;6.459;5.948;6.72;6.92;6.005;5.195;0.127;5.72;5.81;5.674;5.322;5.453;24.9;21.6;0.217;5.64;5.711;5.657;100
"2017-12-03T23:45:00+02:00";0.002;6.369;5.97;7.697;8.081;3.528;5.167;0.228;6.013;3.79;2.977;5.611;5.74;24.9;21.623;0.398;5.823;3.776;3.092;100
"2017-12-04T00:00:00+02:00";0.001;6.254;6.02;8.389;8.5;5.545;4.494;0.13;6.137;5.293;5.393;5.639;5.782;24.981;21.658;0.238;4.986;5.204;5.173;100
"2017-12-04T00:15:00+02:00";0.001;6.124;6.1;9.144;8.387;5.824;5.146;0.117;5.872;5.762;5.309;5.4;5.554;25;21.7;0.226;5.534;5.654;5.448;100
"2017-12-04T00:30:00+02:00";0;6.234;6.164;9.67;8.243;3.341;5.129;0.231;6.063;3.219;2.856;5.622;5.755;25;21.7;0.4;5.782;3.149;2.989;100
"2017-12-04T00:45:00+02:00";0;6.393;6.201;10.297;8.313;5.424;4.401;0.146;6.094;4.871;5.29;5.624;5.756;25;21.7;0.255;4.896;4.786;5.058;100
"2017-12-04T01:00:00+02:00";0;6.709;6.277;11.271;8.522;3.412;4.879;0.21;5.814;3.599;2.746;5.348;5.467;25;21.7;0.361;5.412;3.543;3.048;100
