"Time";"JN01_TE01";"JN01_TE03";"JN01_TE11";"JN01_TE12";"JN01_TE13";"JN01_TE21";"JN01LM01_FE";"JN01LM01_T1";"JN01LM01_T2";"JN01LM01_Tdiff";"JN02_TE01";"JN02_TE02";"JN02LM01_FE";"JN02LM01_T1";"JN02LM01_T2";"JN02LM01_Tdiff";"KS01LM01_FE";"KS01LM01_T1";"KS01LM01_T2";"KS01LM01_Tdiff"
"2018-01-21T12:00:00+02:00";21;16.129;11.2;11.5;10.696;11.044;0;18.869;21.4;2.6;18.672;13.496;0;19;14.9;4.1;30.071;41.482;36.339;5.134
"2018-01-21T13:00:00+02:00";21;16.176;11.2;11.502;10.7;11.061;0;18.822;21.4;2.6;18.702;13.571;0;19.041;14.958;4.1;30.014;41.478;36.243;5.223
"2018-01-21T14:00:00+02:00";21;16.194;11.202;11.519;10.7;11.054;0;18.878;21.4;2.6;18.793;13.606;0;19.132;15.048;4.1;30.067;41.946;36.578;5.374
"2018-01-21T15:00:00+02:00";21;16.198;11.2;11.516;10.7;11.079;0;18.889;21.4;2.545;18.876;13.6;0;19.248;15.1;4.179;30.059;42.109;36.654;5.457
"2018-01-21T16:00:00+02:00";20.998;16.2;11.2;11.521;10.7;11.063;0;18.883;21.4;2.517;18.975;13.674;0;19.381;15.1;4.3;29.974;42.523;36.989;5.535
"2018-01-21T17:00:00+02:00";20.932;16.196;11.2;11.511;10.7;11.088;0;18.861;21.4;2.5;19.053;13.7;0;19.4;15.1;4.3;29.999;42.808;37.286;5.538
"2018-01-21T18:00:00+02:00";20.9;16.196;11.203;11.509;10.698;11.078;0;18.8;21.321;2.516;19.022;13.702;0;19.4;15.121;4.262;30.022;42.691;37.137;5.545
"2018-01-21T19:00:00+02:00";20.838;16.155;11.2;11.506;10.698;11.076;0;18.8;21.3;2.5;19.008;13.768;0;19.4;15.2;4.2;30.065;42.966;37.429;5.545
"2018-01-21T20:00:00+02:00";20.8;16.128;11.212;12.369;10.707;11.076;0;18.771;21.237;2.5;14.057;12.236;0.044;15.093;13.199;1.894;30.017;42.581;37.072;5.503
"2018-01-21T21:00:00+02:00";20.8;16.194;11.317;12.166;10.808;11.192;0;18.7;21.2;2.5;12.257;11.7;0.048;13.028;12.334;0.68;30.055;42.588;37.076;5.517
"2018-01-21T22:00:00+02:00";20.761;16.204;11.359;12.063;10.861;11.2;0;18.7;21.164;2.421;12.001;11.689;0.045;12.79;12.308;0.449;30.072;43.057;37.291;5.776
"2018-01-21T23:00:00+02:00";20.7;16.2;11.357;11.985;10.843;11.2;0;18.7;21.1;2.4;11.829;11.61;0.043;12.61;12.3;0.301;30.147;43.804;37.898;5.908
"2018-01-22T00:00:00+02:00";20.623;16.2;11.311;11.902;10.819;11.2;0;18.683;21.065;2.4;11.712;11.6;0.043;12.497;12.3;0.2;30.043;43.653;37.937;5.731
"2018-01-22T01:00:00+02:00";20.595;16.184;11.3;11.659;10.804;11.2;0;18.633;21;2.382;13.241;12.565;0.005;13.453;13.384;0.133;30.055;42.86;37.379;5.477
"2018-01-22T02:00:00+02:00";20.522;16.134;11.3;11.6;10.794;11.153;0;18.616;20.932;2.315;14.956;12.854;0;15.052;14.236;0.845;30.054;42.653;37.094;5.554
"2018-01-22T03:00:00+02:00";20.5;16.1;11.3;11.6;10.748;11.1;0;18.583;20.9;2.317;16.514;13.088;0;17.288;14.503;2.798;30.116;42.511;37.031;5.486
"2018-01-22T04:00:00+02:00";20.5;16.1;11.286;11.6;10.711;11.102;0;18.549;20.9;2.317;17.877;13.004;0;18.385;14.547;3.809;30.066;42.326;36.886;5.433
"2018-01-22T05:00:00+02:00";20.492;16.083;11.27;11.594;10.7;11.1;0;18.6;20.9;2.3;18.254;12.89;0;18.739;14.332;4.439;30.054;42.171;36.71;5.461
"2018-01-22T06:00:00+02:00";20.48;16.072;11.235;11.592;10.7;11.1;0;18.566;20.9;2.3;18.381;12.738;0;18.721;14.197;4.523;30.03;42.116;36.679;5.438
"2018-01-22T07:00:00+02:00";20.436;16.057;11.227;11.584;10.7;11.1;0;18.552;20.869;2.314;17.942;12.714;0;18.218;14.1;4.118;30.015;42.271;36.624;5.642
"2018-01-22T08:00:00+02:00";20.425;16.045;11.217;11.557;10.7;11.1;0;18.5;20.881;2.319;17.653;12.781;0;17.9;14.1;3.783;30.06;42.023;36.614;5.408
"2018-01-22T09:00:00+02:00";20.461;16.036;11.207;11.538;10.7;11.1;0;18.514;20.9;2.334;17.6;12.837;0;17.858;14.198;3.659;30.014;42.073;36.538;5.538
"2018-01-22T10:00:00+02:00";20.496;16.032;11.207;11.549;10.7;11.1;0;18.6;20.9;2.3;17.634;12.909;0;17.942;14.3;3.642;30.025;41.583;36.397;5.204
"2018-01-22T11:00:00+02:00";20.5;16.097;11.231;11.578;10.7;11.1;0;18.583;20.9;2.356;17.817;12.997;0;18.139;14.382;3.765;30.028;41.38;36.154;5.232
"2018-01-22T12:00:00+02:00";20.5;16.091;11.265;11.593;10.704;11.1;0;18.6;20.922;2.361;17.995;13.011;0;18.347;14.465;3.898;30.072;41.571;36.314;5.269
"2018-01-22T13:00:00+02:00";20.568;16.1;11.298;11.6;10.729;11.106;0;18.638;21;2.338;18.206;13.085;0;18.576;14.564;4.028;30.018;41.593;36.381;5.236
"2018-01-22T14:00:00+02:00";20.606;16.123;11.3;11.6;10.785;11.111;0;18.7;21.072;2.349;18.414;13.098;0;18.779;14.6;4.213;29.982;41.1;36.038;5.059
"2018-01-22T15:00:00+02:00";20.689;16.191;11.3;11.6;10.792;11.119;0;18.772;21.146;2.4;18.568;13.1;0;18.9;14.6;4.3;30.049;41.811;36.454;5.351
"2018-01-22T16:00:00+02:00";20.769;16.204;11.3;11.6;10.785;11.104;0;18.879;21.245;2.4;18.523;13.1;0;18.829;14.6;4.229;30.048;42.58;36.895;5.69
"2018-01-22T17:00:00+02:00";20.8;16.257;11.3;11.602;10.797;11.126;0;18.9;21.328;2.411;18.494;13.12;0;18.795;14.605;4.146;30.078;42.67;37.1;5.59
"2018-01-22T18:00:00+02:00";20.836;16.3;11.3;11.604;10.8;11.119;0;18.9;21.4;2.5;18.489;13.2;0;18.788;14.7;4.1;30.004;42.84;37.208;5.64
"2018-01-22T19:00:00+02:00";20.9;16.3;11.3;11.608;10.798;11.134;0;18.961;21.495;2.5;18.53;13.2;0;18.871;14.7;4.143;30.088;43.099;37.413;5.708
"2018-01-22T20:00:00+02:00";20.9;16.3;11.3;11.609;10.8;11.143;0;19;21.5;2.518;18.598;13.202;0;18.9;14.729;4.133;30.081;43.12;37.478;5.656
"2018-01-22T21:00:00+02:00";20.9;16.3;11.3;11.62;10.8;11.161;0;18.968;21.5;2.6;18.6;13.288;0;18.9;14.8;4.1;30.062;43.196;37.473;5.721
"2018-01-22T22:00:00+02:00";20.9;16.3;11.3;11.607;10.8;11.153;0;18.932;21.5;2.6;18.6;13.3;0;18.9;14.8;4.1;30.054;43.245;37.574;5.677
"2018-01-22T23:00:00+02:00";20.853;16.3;11.3;11.602;10.798;11.134;0;18.9;21.498;2.6;18.609;13.334;0;18.9;14.811;4.1;30.041;43.303;37.647;5.671
"2018-01-23T00:00:00+02:00";20.8;16.289;11.3;11.6;10.8;11.122;0;18.891;21.4;2.6;18.621;13.4;0;18.9;14.9;4.032;30.106;43.331;37.656;5.659
"2018-01-23T01:00:00+02:00";20.8;16.251;11.3;11.6;10.798;11.119;0;18.8;21.392;2.559;18.618;13.408;0;18.9;14.9;4;30.102;43.428;37.704;5.726
"2018-01-23T02:00:00+02:00";20.725;16.242;11.3;11.6;10.789;11.12;0;18.758;21.3;2.584;18.681;13.471;0;18.968;14.968;4;30.097;44.169;38.044;6.107
"2018-01-23T03:00:00+02:00";20.654;16.202;11.3;11.6;10.79;11.11;0;18.7;21.242;2.534;18.7;13.498;0;19;15;4;30.019;44.661;38.487;6.176
"2018-01-23T04:00:00+02:00";20.598;16.2;11.3;11.6;10.764;11.115;0;18.691;21.186;2.509;18.716;13.536;0;19.04;15.024;4;30.097;44.348;38.432;5.921
"2018-01-23T05:00:00+02:00";20.507;16.165;11.3;11.6;10.76;11.116;0;18.603;21.1;2.5;18.796;13.591;0;19.1;15.1;4.018;30.103;44.61;38.47;6.148
"2018-01-23T06:00:00+02:00";20.46;16.112;11.3;11.6;10.738;11.105;0;18.551;21.002;2.468;18.833;13.629;0;19.173;15.1;4.025;30.11;44.97;38.644;6.34
"2018-01-23T07:00:00+02:00";20.4;16.104;11.294;11.6;10.733;11.106;0;18.5;20.903;2.403;18.9;13.73;0;19.2;15.175;4.01;30.12;45.495;38.934;6.586
"2018-01-23T08:00:00+02:00";20.33;16.105;11.294;11.6;10.759;11.106;0;18.5;20.9;2.4;18.923;13.8;0;19.274;15.274;4;30.127;45.785;39.297;6.486
"2018-01-23T09:00:00+02:00";20.3;16.1;11.3;11.6;10.775;11.119;0;18.5;20.813;2.369;19.042;13.831;0;19.38;15.3;4.046;30.107;44.842;38.884;5.956
"2018-01-23T10:00:00+02:00";20.3;16.102;11.296;11.6;10.751;11.107;0;18.5;20.8;2.312;19.168;13.898;0;19.542;15.361;4.181;30.061;43.834;38.041;5.802
"2018-01-23T11:00:00+02:00";20.3;16.1;11.3;11.6;10.774;11.124;0;18.5;20.8;2.3;19.286;13.917;0;19.63;15.4;4.2;30.131;42.745;37.309;5.446
"2018-01-23T12:00:00+02:00";20.3;16.106;11.3;11.6;10.785;11.117;0;18.539;20.8;2.3;19.314;13.992;0;19.7;15.481;4.2;30.031;42.095;36.836;5.254
"2018-01-23T13:00:00+02:00";20.329;16.145;11.3;12.242;10.798;11.153;0;18.6;20.896;2.3;16.156;13.011;0.028;17.049;14.251;2.796;30.032;41.881;36.537;5.344
"2018-01-23T14:00:00+02:00";20.4;16.181;11.365;12.309;10.897;11.261;0;18.617;20.9;2.3;12.468;11.801;0.05;13.26;12.493;0.782;29.976;41.973;36.625;5.365
"2018-01-23T15:00:00+02:00";20.4;16.261;11.478;12.192;10.976;11.306;0;18.678;20.9;2.3;12.184;11.8;0.046;12.981;12.5;0.489;30.042;42.071;36.75;5.329
"2018-01-23T16:00:00+02:00";20.4;16.291;11.492;12.1;10.994;11.323;0;18.7;20.9;2.272;11.966;11.761;0.044;12.772;12.5;0.306;29.986;42.217;36.802;5.417
"2018-01-23T17:00:00+02:00";20.402;16.287;11.485;12.003;10.995;11.31;0;18.7;20.9;2.2;11.981;11.832;0.036;12.704;12.516;0.2;30.023;42.058;36.651;5.406
"2018-01-23T18:00:00+02:00";20.408;16.298;11.412;11.781;10.922;11.3;0;18.7;20.9;2.217;14.089;12.92;0.001;14.212;14.047;0.182;30.039;41.94;36.619;5.339
"2018-01-23T19:00:00+02:00";20.406;16.257;11.4;11.704;10.9;11.291;0;18.7;20.9;2.217;15.729;13.104;0;15.977;14.556;1.439;30.093;42.063;36.738;5.325
"2018-01-23T20:00:00+02:00";20.403;16.204;11.386;11.7;10.894;11.233;0;18.7;20.9;2.202;17.602;13.251;0;18.264;14.778;3.503;30.07;41.74;36.526;5.237
"2018-01-23T21:00:00+02:00";20.4;16.2;11.348;11.7;10.86;11.214;0;18.683;20.9;2.266;18.33;13.03;0;18.704;14.603;4.077;29.998;41.857;36.578;5.272
"2018-01-23T22:00:00+02:00";20.4;16.198;11.311;11.7;10.815;11.203;0;18.7;20.9;2.209;18.484;12.965;0;18.845;14.467;4.347;30.008;41.83;36.468;5.384
"2018-01-23T23:00:00+02:00";20.4;16.194;11.3;11.7;10.803;11.2;0;18.683;20.9;2.217;18.084;12.9;0;18.311;14.332;3.946;30.027;41.406;36.24;5.156
"2018-01-24T00:00:00+02:00";20.42;16.16;11.302;11.682;10.805;11.2;0;18.7;20.9;2.258;17.802;12.967;0;17.999;14.384;3.632;30.052;41.297;36.113;5.167
"2018-01-24T01:00:00+02:00";20.493;16.159;11.3;11.673;10.8;11.2;0;18.7;20.917;2.283;17.7;13.04;0;17.9;14.44;3.5;30.056;41.043;35.924;5.13
"2018-01-24T02:00:00+02:00";20.5;16.161;11.3;11.665;10.8;11.2;0;18.7;20.997;2.3;17.778;13.102;0;18.032;14.5;3.524;29.991;40.551;35.646;4.906
"2018-01-24T03:00:00+02:00";20.5;16.124;11.3;11.635;10.8;11.2;0;18.7;20.97;2.284;17.941;13.198;0;18.212;14.59;3.623;29.949;40.449;35.431;5.031
"2018-01-24T04:00:00+02:00";20.446;16.117;11.3;11.619;10.8;11.2;0;18.668;20.9;2.3;18.1;13.221;0;18.374;14.641;3.741;30.019;40.462;35.483;4.981
"2018-01-24T05:00:00+02:00";20.387;16.102;11.3;11.604;10.8;11.2;0;18.591;20.852;2.3;18.259;13.329;0;18.548;14.74;3.8;30.006;40.549;35.548;4.993
"2018-01-24T06:00:00+02:00";20.314;16.1;11.3;11.604;10.8;11.2;0;18.532;20.8;2.3;18.342;13.313;0;18.66;14.8;3.871;29.98;40.669;35.59;5.074
"2018-01-24T07:00:00+02:00";20.3;16.096;11.3;11.604;10.8;11.2;0;18.5;20.751;2.252;18.452;13.36;0;18.788;14.8;4.011;29.933;41.037;35.657;5.377
"2018-01-24T08:00:00+02:00";20.284;16.096;11.3;11.607;10.8;11.2;0;18.5;20.7;2.215;18.564;13.396;0;18.9;14.8;4.1;29.991;40.848;35.751;5.1
"2018-01-24T09:00:00+02:00";20.229;16.091;11.3;11.627;10.8;11.2;0;18.5;20.7;2.2;18.6;13.4;0;18.9;14.828;4.003;30.011;40.926;35.864;5.076
"2018-01-24T10:00:00+02:00";20.2;16.088;11.3;11.647;10.8;11.2;0;18.5;20.667;2.2;18.603;13.425;0;18.9;14.9;4;30.084;40.896;35.835;5.057
"2018-01-24T11:00:00+02:00";20.2;16.1;11.3;11.675;10.807;11.2;0;18.489;20.6;2.179;18.674;13.493;0;18.921;14.949;4;30.063;40.666;35.758;4.904
"2018-01-24T12:00:00+02:00";20.2;16.1;11.304;11.694;10.811;11.2;0;18.488;20.664;2.2;18.7;13.5;0;19;15;4;29.962;40.657;35.675;4.986
"2018-01-24T13:00:00+02:00";7.819;7.979;7.273;9.152;10.171;9.481;0.128;9.044;8.594;1.16;13.552;9.34;0.067;14.512;10.492;4.019;29.989;40.608;35.708;4.904
"2018-01-24T14:00:00+02:00";6.082;7.268;6.163;7.97;9.269;8.606;0.177;7.693;6.376;1.334;10.618;7.475;0.079;11.386;8.117;3.268;29.974;40.469;35.651;4.821
"2018-01-24T15:00:00+02:00";6.816;6.973;6.671;8.394;9.286;7.651;0.217;7.363;6.916;0.786;8.741;7.888;0.061;9.52;8.478;1.116;29.946;40.422;35.588;4.853
"2018-01-24T16:00:00+02:00";12.334;9.171;10.037;10.35;9.803;10.155;0.017;8.65;12.95;4.305;10.324;8.982;0.01;10.558;10.397;0.379;30.027;40.347;35.584;4.763
"2018-01-24T17:00:00+02:00";13.989;11.93;10.541;10.869;10.089;10.519;0;11.068;15.285;4.264;13.963;8.749;0;14.491;10.586;3.862;29.973;40.454;35.626;4.862
"2018-01-24T18:00:00+02:00";14.995;13.568;10.744;11.063;10.265;10.686;0;12.697;16.352;3.656;14.057;8.511;0;14.779;10.232;4.544;29.923;40.325;35.53;4.792
"2018-01-24T19:00:00+02:00";15.925;14.619;10.874;11.183;10.384;10.812;0;14.393;17.284;2.904;13.671;8.546;0;14.313;10.2;4.1;29.973;40.019;35.339;4.681
"2018-01-24T20:00:00+02:00";16.634;15.07;10.941;11.267;10.461;10.898;0;15.643;17.957;2.335;13.722;8.602;0;14.4;10.2;4.145;29.934;39.997;35.241;4.747
"2018-01-24T21:00:00+02:00";17.252;15.284;11;11.3;10.5;10.95;0;16.42;18.466;2.028;13.794;8.613;0;14.4;10.259;4.2;29.945;39.735;35.158;4.576
"2018-01-24T22:00:00+02:00";17.609;15.384;11.019;11.317;10.541;10.996;0;16.856;18.774;1.925;13.8;8.677;0;14.4;10.3;4.2;29.931;39.46;34.926;4.535
"2018-01-24T23:00:00+02:00";17.97;15.5;11.096;11.384;10.596;11;0;17.213;19.029;1.802;13.811;8.696;0;14.457;10.3;4.2;29.974;39.431;34.871;4.568
"2018-01-25T00:00:00+02:00";18.252;15.583;11.1;11.398;10.6;11;0;17.446;19.229;1.8;13.878;8.7;0;14.5;10.3;4.2;29.978;39.328;34.8;4.524
"2018-01-25T01:00:00+02:00";18.439;15.6;11.1;11.402;10.6;11;0;17.565;19.348;1.8;13.9;8.742;0;14.5;10.3;4.2;29.987;39.364;34.8;4.557
"2018-01-25T02:00:00+02:00";18.595;15.6;11.104;11.4;10.606;11;0;17.6;19.4;1.8;13.9;8.798;0;14.507;10.341;4.2;29.931;39.244;34.761;4.493
"2018-01-25T03:00:00+02:00";18.741;15.602;11.108;11.402;10.641;11.002;0;17.681;19.498;1.8;13.938;8.8;0;14.6;10.4;4.186;29.966;39.287;34.738;4.547
"2018-01-25T04:00:00+02:00";18.864;15.608;11.13;11.433;10.661;11.007;0;17.704;19.504;1.8;13.988;8.826;0;14.6;10.4;4.197;29.968;39.263;34.74;4.506
"2018-01-25T05:00:00+02:00";18.946;15.657;11.162;11.485;10.695;11.047;0;17.8;19.6;1.8;14;8.894;0;14.6;10.48;4.167;29.95;39.267;34.763;4.502
"2018-01-25T06:00:00+02:00";19.064;15.698;11.198;11.5;10.698;11.085;0;17.804;19.654;1.8;14.039;8.93;0;14.63;10.5;4.166;29.935;39.045;34.548;4.493
"2018-01-25T07:00:00+02:00";19.184;15.707;11.2;11.5;10.7;11.1;0;17.9;19.712;1.8;14.1;8.995;0;14.7;10.521;4.2;29.877;39.437;34.845;4.604
"2018-01-25T08:00:00+02:00";19.32;15.788;11.2;11.502;10.7;11.1;0;17.978;19.845;1.862;14.143;9;0;14.771;10.583;4.2;29.88;39.132;34.574;4.556
"2018-01-25T09:00:00+02:00";19.467;15.827;11.232;11.55;10.708;11.106;0;18.094;19.961;1.9;14.2;9.021;0;14.821;10.6;4.2;29.919;39.002;34.553;4.448
"2018-01-25T10:00:00+02:00";19.605;15.887;11.282;11.579;10.742;11.135;0;18.178;20.105;1.91;14.274;9.091;0;14.9;10.637;4.217;29.897;38.919;34.629;4.284
"2018-01-25T11:00:00+02:00";19.714;15.9;11.296;11.598;10.789;11.168;0;18.218;20.2;2;14.3;9.1;0;14.9;10.7;4.215;29.886;38.947;34.564;4.376
"2018-01-25T12:00:00+02:00";19.8;15.9;11.296;11.6;10.796;11.164;0;18.3;20.267;2;14.326;9.147;0;14.928;10.7;4.2;29.992;38.86;34.485;4.388
"2018-01-25T13:00:00+02:00";19.872;15.9;11.3;11.6;10.8;11.176;0;18.3;20.3;2;14.398;9.198;0;15;10.778;4.2;29.975;38.923;34.598;4.344
"2018-01-25T14:00:00+02:00";19.904;15.9;11.3;11.6;10.8;11.194;0;18.3;20.318;2;14.416;9.258;0;15.01;10.8;4.2;29.904;39.017;34.616;4.412
"2018-01-25T15:00:00+02:00";19.998;15.92;11.3;11.6;10.8;11.2;0;18.334;20.4;2.018;14.498;9.3;0;15.1;10.845;4.2;29.934;39.057;34.604;4.438
"2018-01-25T16:00:00+02:00";20.024;15.963;11.3;11.602;10.8;11.2;0;18.39;20.442;2.066;14.5;9.302;0;15.1;10.9;4.2;29.947;38.934;34.535;4.386
"2018-01-25T17:00:00+02:00";20.1;16;11.3;11.618;10.8;11.2;0;18.417;20.508;2.1;14.552;9.36;0;15.1;10.9;4.2;29.907;39.077;34.663;4.416
"2018-01-25T18:00:00+02:00";20.176;16.004;11.3;11.623;10.8;11.2;0;18.491;20.6;2.1;14.562;9.4;0;15.134;10.901;4.2;29.921;39.202;34.641;4.549
"2018-01-25T19:00:00+02:00";20.243;16.006;11.302;11.63;10.8;11.202;0;18.575;20.675;2.1;14.567;9.465;0;15.116;10.983;4.149;29.986;39.616;35.069;4.542
"2018-01-25T20:00:00+02:00";20.298;16.036;11.3;11.639;10.802;11.2;0;18.6;20.7;2.1;14.6;9.5;0;15.2;11;4.174;29.974;39.464;34.941;4.559
"2018-01-25T21:00:00+02:00";20.3;16.069;11.3;11.658;10.807;11.2;0;18.6;20.7;2.1;14.649;9.518;0;15.2;11.071;4.143;29.942;39.638;35.099;4.517
"2018-01-25T22:00:00+02:00";20.349;16.096;11.304;11.672;10.803;11.202;0;18.6;20.764;2.115;14.7;9.596;0;15.2;11.1;4.149;29.958;39.458;34.928;4.532
"2018-01-25T23:00:00+02:00";20.4;16.1;11.302;11.69;10.812;11.206;0;18.6;20.8;2.2;14.707;9.601;0;15.274;11.124;4.1;30.044;39.764;35.227;4.533
"2018-01-26T00:00:00+02:00";20.4;16.1;11.311;11.696;10.811;11.207;0;18.6;20.8;2.2;14.771;9.642;0;15.3;11.2;4.1;29.895;39.418;34.909;4.503
"2018-01-26T01:00:00+02:00";20.475;16.1;11.329;11.7;10.822;11.206;0;18.671;20.854;2.2;14.8;9.7;0;15.3;11.2;4.1;29.934;39.507;35.053;4.466
"2018-01-26T02:00:00+02:00";20.5;16.116;11.33;11.698;10.846;11.223;0;18.7;20.9;2.2;14.811;9.766;0;15.396;11.231;4.1;29.934;39.619;35.046;4.582
"2018-01-26T03:00:00+02:00";20.559;16.124;11.353;11.7;10.859;11.225;0;18.7;20.937;2.271;14.889;9.8;0;15.4;11.3;4.1;29.878;39.789;35.176;4.617
"2018-01-26T04:00:00+02:00";20.6;16.125;11.37;11.7;10.871;11.252;0;18.77;21;2.213;14.964;9.814;0;15.4;11.3;4.1;29.945;39.624;35.149;4.476
"2018-01-26T05:00:00+02:00";20.604;16.185;11.381;11.7;10.872;11.237;0;18.8;21;2.279;15;9.896;0;15.471;11.354;4.1;29.876;39.337;34.877;4.443
"2018-01-26T06:00:00+02:00";20.685;16.194;11.398;11.7;10.896;11.266;0;18.783;21.094;2.3;15.024;9.954;0;15.52;11.4;4.1;29.949;39.29;34.861;4.442
"2018-01-26T07:00:00+02:00";20.702;16.2;11.4;11.7;10.9;11.287;0;18.8;21.1;2.3;15.124;10;0;15.6;11.455;4.186;29.931;39.364;34.742;4.625
"2018-01-26T08:00:00+02:00";20.773;16.2;11.4;11.7;10.9;11.298;0;18.8;21.162;2.345;15.195;10;0;15.621;11.5;4.2;29.953;39.35;34.848;4.496
"2018-01-26T09:00:00+02:00";20.8;16.2;11.4;11.704;10.9;11.296;0;18.85;21.2;2.366;15.205;10;0;15.7;11.511;4.173;29.945;39.175;34.779;4.388
"2018-01-26T10:00:00+02:00";12.662;9.239;10.482;11.881;10.871;10.226;0.091;10.216;13.098;3.164;13.633;11.079;0.039;14.458;11.922;2.567;29.892;39.351;34.894;4.452
"2018-01-26T11:00:00+02:00";12.675;9.665;11.017;11.488;10.895;11.085;0.029;9.032;13.141;4.126;11.736;11.151;0.012;12.008;11.973;0.24;29.853;39.1;34.759;4.362
"2018-01-26T12:00:00+02:00";14.384;12.334;11.298;11.6;10.802;11.202;0;11.368;15.879;4.511;13.911;11.278;0;14.149;12.953;1.206;30;38.814;34.522;4.319
"2018-01-26T13:00:00+02:00";15.448;14.368;11.311;11.674;10.885;11.27;0;13.348;17.008;3.683;16.668;11.089;0;17.302;12.841;4.475;29.938;38.838;34.618;4.182
"2018-01-26T14:00:00+02:00";16.386;15.307;11.391;11.704;10.9;11.294;0;15.021;18.005;2.999;16.055;10.91;0;16.532;12.452;4.081;29.218;38.975;34.683;4.287
"2018-01-26T15:00:00+02:00";17.205;15.633;11.4;11.718;10.9;11.3;0;16.345;18.755;2.409;15.576;11;0;15.967;12.517;3.45;26.679;39.164;34.627;4.517
"2018-01-26T16:00:00+02:00";17.864;15.833;11.4;11.769;10.904;11.3;0;17.092;19.318;2.26;15.738;11.002;0;16.149;12.583;3.6;23.137;39.326;34.74;4.588
"2018-01-26T17:00:00+02:00";18.438;15.921;11.402;11.796;10.913;11.304;0;17.634;19.761;2.111;15.798;11.051;0;16.2;12.6;3.6;20.365;39.417;35.002;4.413
"2018-01-26T18:00:00+02:00";18.917;16.018;11.406;11.8;10.918;11.3;0;18.026;20.095;2.085;15.805;11.094;0;16.208;12.658;3.567;19.144;39.388;35.368;4.019
"2018-01-26T19:00:00+02:00";19.313;16.098;11.41;11.798;10.918;11.304;0;18.296;20.346;2.031;15.968;11.1;0;16.374;12.694;3.697;19.007;39.427;35.291;4.125
"2018-01-26T20:00:00+02:00";19.648;16.171;11.413;11.8;10.921;11.304;0;18.495;20.591;2.1;15.852;11.1;0;16.244;12.6;3.644;19.27;39.443;35.37;4.085
"2018-01-26T21:00:00+02:00";19.936;16.2;11.413;11.798;10.902;11.3;0;18.63;20.81;2.197;15.743;11.111;0;16.1;12.6;3.5;19.88;39.46;35.288;4.174
"2018-01-26T22:00:00+02:00";20.171;16.236;11.41;11.798;10.904;11.3;0;18.719;20.989;2.27;15.812;11.19;0;16.179;12.679;3.532;20.682;39.409;35.342;4.072
"2018-01-26T23:00:00+02:00";20.378;16.286;11.428;11.798;10.9;11.3;0;18.837;21.154;2.303;15.858;11.2;0;16.2;12.7;3.5;21.971;39.501;35.55;3.947
"2018-01-27T00:00:00+02:00";20.552;16.3;11.411;11.8;10.9;11.3;0;18.9;21.271;2.366;15.898;11.2;0;16.212;12.7;3.512;22.723;39.608;35.813;3.798
"2018-01-27T01:00:00+02:00";20.715;16.302;11.413;11.798;10.9;11.3;0;18.955;21.386;2.404;15.9;11.24;0;16.3;12.7;3.568;22.76;39.466;35.712;3.752
"2018-01-27T02:00:00+02:00";20.828;16.302;11.413;11.798;10.902;11.3;0;19;21.478;2.491;15.9;11.298;0;16.3;12.7;3.6;22.677;39.326;35.628;3.741
"2018-01-27T03:00:00+02:00";20.951;16.312;11.414;11.8;10.9;11.3;0;19.061;21.561;2.5;15.906;11.3;0;16.3;12.753;3.585;22.779;39.489;35.689;3.798
"2018-01-27T04:00:00+02:00";21.02;16.318;11.41;11.794;10.9;11.3;0;19.083;21.6;2.518;15.991;11.305;0;16.3;12.766;3.6;22.81;39.507;35.73;3.779
"2018-01-27T05:00:00+02:00";21.105;16.342;11.418;11.8;10.9;11.3;0;19.1;21.643;2.543;16;11.375;0;16.39;12.8;3.6;22.789;39.434;35.632;3.78
"2018-01-27T06:00:00+02:00";21.195;16.376;11.417;11.795;10.9;11.3;0;19.1;21.7;2.6;16.056;11.398;0;16.4;12.8;3.6;22.769;39.393;35.624;3.763
"2018-01-27T07:00:00+02:00";21.229;16.387;11.416;11.798;10.9;11.3;0;19.115;21.75;2.6;16.098;11.4;0;16.4;12.8;3.6;22.779;39.727;35.79;3.952
"2018-01-27T08:00:00+02:00";21.3;16.398;11.417;11.795;10.9;11.3;0;19.117;21.8;2.617;16.111;11.438;0;16.477;12.826;3.6;22.749;39.369;35.556;3.806
"2018-01-27T09:00:00+02:00";21.318;16.37;11.408;11.792;10.9;11.3;0;19.168;21.8;2.682;16.192;11.497;0;16.526;12.9;3.659;22.948;39.359;35.413;3.945
"2018-01-27T10:00:00+02:00";21.376;16.359;11.403;11.788;10.9;11.3;0;19.143;21.8;2.7;16.219;11.5;0;16.583;12.9;3.679;23.806;39.236;34.827;4.424
"2018-01-27T11:00:00+02:00";21.397;16.345;11.404;11.779;10.9;11.3;0;19.117;21.8;2.7;16.257;11.525;0;16.6;12.955;3.6;24.912;39;34.398;4.591
"2018-01-27T12:00:00+02:00";21.4;16.324;11.414;11.794;10.9;11.3;0;19.1;21.8;2.7;16.3;11.597;0;16.602;13;3.654;26.168;39.018;34.274;4.733
"2018-01-27T13:00:00+02:00";21.4;16.341;11.429;11.8;10.904;11.3;0;19.1;21.8;2.7;16.396;11.6;0;16.749;13;3.717;27.226;38.916;34.206;4.712
"2018-01-27T14:00:00+02:00";21.433;16.374;11.462;11.8;10.913;11.3;0;19.156;21.873;2.7;16.5;11.613;0;16.866;13.1;3.8;28.054;39.35;34.538;4.795
